yellow_cards,net_transfers,last_name,goals_conceded,saves,result,team_name,index,first_name,own_goals,minutes_played,EA_Spots_PPI,week,bonus,clean_sheets,assists,date,penalties_saved,penalties missed,value,points,position,red_cards,goals_scored
0,-1,Richards,0,0,MUN(H) 1-1,Swansea,42218,Ashley,0,0,1,18,0,0,0,23 Dec 13:30,0,0,43,0,Midfielder,0,0
0,-14,Richards,0,0,RDG(A) 0-0,Swansea,42219,Ashley,0,0,0,19,0,0,0,26 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-15,Richards,0,0,FUL(A) 2-1,Swansea,42220,Ashley,0,0,0,20,0,0,0,29 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-13,Richards,0,0,AVL(H) 2-2,Swansea,42221,Ashley,0,0,0,21,0,0,0,01 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-16,Richards,0,0,EVE(A) 0-0,Swansea,42222,Ashley,0,0,0,22,0,0,0,12 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-23,Richards,0,0,STK(H) 3-1,Swansea,42223,Ashley,0,0,0,23,0,0,0,19 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-41,Richards,0,0,SUN(A) 0-0,Swansea,42224,Ashley,0,0,0,24,0,0,0,29 Jan 19:45,0,0,43,0,Midfielder,0,0
0,-45,Richards,0,0,WHU(A) 0-1,Swansea,42225,Ashley,0,0,0,25,0,0,0,02 Feb 15:00,0,0,43,0,Midfielder,0,0
0,-54,Richards,0,0,LIV(A) 0-5,Swansea,42226,Ashley,0,0,0,26,0,0,0,17 Feb 15:00,0,0,43,0,Midfielder,0,0
0,-14,Richards,0,0,NEW(H) 1-0,Swansea,42228,Ashley,0,0,0,28,0,0,0,02 Mar 15:00,0,0,43,0,Midfielder,0,0
0,-21,Richards,0,0,WBA(A) 1-2,Swansea,42229,Ashley,0,0,0,29,0,0,0,09 Mar 15:00,0,0,43,0,Midfielder,0,0
0,-14,Richards,0,0,ARS(H) 0-2,Swansea,42230,Ashley,0,0,0,30,0,0,0,16 Mar 15:00,0,0,43,0,Midfielder,0,0
0,-10,Richards,0,0,TOT(H) 1-2,Swansea,42231,Ashley,0,0,0,31,0,0,0,30 Mar 15:00,0,0,43,0,Midfielder,0,0
0,-9,Richards,0,0,NOR(A) 2-2,Swansea,42232,Ashley,0,0,0,32,0,0,0,06 Apr 15:00,0,0,43,0,Midfielder,0,0
0,-7,Richards,0,0,SOU(H) 0-0,Swansea,42234,Ashley,0,0,0,34,0,0,0,20 Apr 15:00,0,0,43,0,Midfielder,0,0
0,-4,Richards,0,0,CHE(A) 0-2,Swansea,42235,Ashley,0,0,0,35,0,0,0,28 Apr 15:00,0,0,43,0,Midfielder,0,0
0,-4,Richards,0,0,WIG(A) 3-2,Swansea,42236,Ashley,0,0,0,36,0,0,0,07 May 19:45,0,0,43,0,Midfielder,0,0
0,-3,Richards,0,0,MUN(A) 1-2,Swansea,42237,Ashley,0,0,0,37,0,0,0,12 May 16:00,0,0,43,0,Midfielder,0,0
0,-1,Richards,0,0,FUL(H) 0-3,Swansea,42238,Ashley,0,0,0,38,0,0,0,19 May 16:00,0,0,43,0,Midfielder,0,0
0,0,Britton,0,0,QPR(A) 5-0,Swansea,4231,Leon,0,90,15,1,0,1,0,18 Aug 15:00,0,0,45,3,Midfielder,0,0
0,-28673,Britton,0,0,WHU(H) 3-0,Swansea,4232,Leon,0,90,15,2,0,1,0,25 Aug 12:45,0,0,45,3,Midfielder,0,0
0,-35593,Britton,2,0,SUN(H) 2-2,Swansea,4233,Leon,0,90,6,3,0,0,0,01 Sep 15:00,0,0,45,2,Midfielder,0,0
0,-24290,Britton,1,0,AVL(A) 0-2,Swansea,4234,Leon,0,78,4,4,0,0,0,15 Sep 15:00,0,0,44,2,Midfielder,0,0
0,-12577,Britton,1,0,EVE(H) 0-3,Swansea,4235,Leon,0,36,2,5,0,0,0,22 Sep 12:45,0,0,44,1,Midfielder,0,0
0,-13709,Britton,2,0,STK(A) 0-2,Swansea,4236,Leon,0,90,0,6,0,0,0,29 Sep 15:00,0,0,44,2,Midfielder,0,0
0,559,Britton,2,0,RDG(H) 2-2,Swansea,4237,Leon,0,90,10,7,0,0,0,06 Oct 15:00,0,0,43,2,Midfielder,0,0
0,2247,Britton,1,0,WIG(H) 2-1,Swansea,4238,Leon,0,90,11,8,0,0,0,20 Oct 15:00,0,0,43,2,Midfielder,0,0
0,191,Britton,1,0,MCI(A) 0-1,Swansea,4239,Leon,0,71,3,9,0,0,0,27 Oct 17:30,0,0,43,2,Midfielder,0,0
1,2842,Britton,1,0,CHE(H) 1-1,Swansea,42310,Leon,0,64,5,10,0,0,0,03 Nov 15:00,0,0,43,1,Midfielder,0,0
0,4157,Britton,1,0,SOU(A) 1-1,Swansea,42311,Leon,0,65,6,11,0,0,0,10 Nov 15:00,0,0,43,2,Midfielder,0,0
1,-5979,Britton,1,0,NEW(A) 2-1,Swansea,42312,Leon,0,90,12,12,0,0,0,17 Nov 15:00,0,0,43,1,Midfielder,0,0
0,-4561,Britton,0,0,LIV(H) 0-0,Swansea,42313,Leon,0,90,14,13,0,1,0,25 Nov 13:30,0,0,43,3,Midfielder,0,0
0,-2243,Britton,1,0,WBA(H) 3-1,Swansea,42314,Leon,0,90,17,14,0,0,0,28 Nov 19:45,0,0,43,2,Midfielder,0,0
0,-2662,Britton,0,0,ARS(A) 2-0,Swansea,42315,Leon,0,90,15,15,0,1,0,01 Dec 15:00,0,0,43,3,Midfielder,0,0
0,-7000,Britton,0,0,NOR(H) 3-4,Swansea,42316,Leon,0,0,0,16,0,0,0,08 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-7838,Britton,1,0,TOT(A) 0-1,Swansea,42317,Leon,0,90,8,17,0,0,0,16 Dec 13:30,0,0,43,2,Midfielder,0,0
0,-1203,Britton,1,0,MUN(H) 1-1,Swansea,42318,Leon,0,61,5,18,0,0,0,23 Dec 13:30,0,0,43,2,Midfielder,0,0
0,-1330,Britton,0,0,RDG(A) 0-0,Swansea,42319,Leon,0,66,3,19,0,1,0,26 Dec 15:00,0,0,43,3,Midfielder,0,0
0,-489,Britton,0,0,FUL(A) 2-1,Swansea,42320,Leon,0,9,1,20,0,0,0,29 Dec 15:00,0,0,43,1,Midfielder,0,0
0,-2062,Britton,1,0,AVL(H) 2-2,Swansea,42321,Leon,0,78,7,21,0,0,0,01 Jan 15:00,0,0,43,2,Midfielder,0,0
0,-10211,Britton,0,0,EVE(A) 0-0,Swansea,42322,Leon,0,0,0,22,0,0,0,12 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-5471,Britton,1,0,STK(H) 3-1,Swansea,42323,Leon,0,14,2,23,0,0,0,19 Jan 15:00,0,0,43,1,Midfielder,0,0
1,-6145,Britton,0,0,SUN(A) 0-0,Swansea,42324,Leon,0,74,8,24,0,1,0,29 Jan 19:45,0,0,43,2,Midfielder,0,0
0,-3133,Britton,0,0,WHU(A) 0-1,Swansea,42325,Leon,0,56,4,25,0,0,0,02 Feb 15:00,0,0,43,1,Midfielder,0,0
0,-3320,Britton,5,0,LIV(A) 0-5,Swansea,42326,Leon,0,90,8,26,0,0,0,17 Feb 15:00,0,0,43,2,Midfielder,0,0
0,770,Britton,0,0,NEW(H) 1-0,Swansea,42328,Leon,0,75,12,28,0,1,0,02 Mar 15:00,0,0,42,3,Midfielder,0,0
0,2263,Britton,0,0,WBA(A) 1-2,Swansea,42329,Leon,0,0,0,29,0,0,0,09 Mar 15:00,0,0,42,0,Midfielder,0,0
0,-1740,Britton,2,0,ARS(H) 0-2,Swansea,42330,Leon,0,90,4,30,0,0,0,16 Mar 15:00,0,0,42,2,Midfielder,0,0
0,20,Britton,2,0,TOT(H) 1-2,Swansea,42331,Leon,0,90,8,31,0,0,0,30 Mar 15:00,0,0,42,2,Midfielder,0,0
0,-403,Britton,0,0,NOR(A) 2-2,Swansea,42332,Leon,0,0,0,32,0,0,0,06 Apr 15:00,0,0,42,0,Midfielder,0,0
0,-127,Britton,0,0,SOU(H) 0-0,Swansea,42334,Leon,0,90,9,34,0,1,0,20 Apr 15:00,0,0,42,3,Midfielder,0,0
1,472,Britton,2,0,CHE(A) 0-2,Swansea,42335,Leon,0,68,3,35,0,0,0,28 Apr 15:00,0,0,42,1,Midfielder,0,0
0,562,Britton,2,0,WIG(A) 3-2,Swansea,42336,Leon,0,90,11,36,0,0,0,07 May 19:45,0,0,42,2,Midfielder,0,0
0,100,Britton,2,0,MUN(A) 1-2,Swansea,42337,Leon,0,90,5,37,0,0,0,12 May 16:00,0,0,42,2,Midfielder,0,0
0,-78,Britton,3,0,FUL(H) 0-3,Swansea,42338,Leon,0,90,5,38,0,0,0,19 May 16:00,0,0,42,2,Midfielder,0,0
0,0,Dobbie,0,0,QPR(A) 5-0,Swansea,4241,Stephen,0,0,0,1,0,0,0,18 Aug 15:00,0,0,45,0,Midfielder,0,0
0,-340,Dobbie,0,0,WHU(H) 3-0,Swansea,4242,Stephen,0,0,0,2,0,0,0,25 Aug 12:45,0,0,45,0,Midfielder,0,0
0,-205,Dobbie,0,0,SUN(H) 2-2,Swansea,4243,Stephen,0,0,0,3,0,0,0,01 Sep 15:00,0,0,44,0,Midfielder,0,0
0,-241,Dobbie,0,0,AVL(A) 0-2,Swansea,4244,Stephen,0,0,0,4,0,0,0,15 Sep 15:00,0,0,44,0,Midfielder,0,0
0,76,Dobbie,0,0,EVE(H) 0-3,Swansea,4245,Stephen,0,0,0,5,0,0,0,22 Sep 12:45,0,0,43,0,Midfielder,0,0
0,113,Dobbie,0,0,STK(A) 0-2,Swansea,4246,Stephen,0,0,0,6,0,0,0,29 Sep 15:00,0,0,43,0,Midfielder,0,0
0,38,Dobbie,0,0,RDG(H) 2-2,Swansea,4247,Stephen,0,0,0,7,0,0,0,06 Oct 15:00,0,0,43,0,Midfielder,0,0
0,-31,Dobbie,0,0,WIG(H) 2-1,Swansea,4248,Stephen,0,0,0,8,0,0,0,20 Oct 15:00,0,0,43,0,Midfielder,0,0
0,-19,Dobbie,0,0,MCI(A) 0-1,Swansea,4249,Stephen,0,0,0,9,0,0,0,27 Oct 17:30,0,0,43,0,Midfielder,0,0
0,-49,Dobbie,0,0,CHE(H) 1-1,Swansea,42410,Stephen,0,0,0,10,0,0,0,03 Nov 15:00,0,0,43,0,Midfielder,0,0
0,-29,Dobbie,0,0,SOU(A) 1-1,Swansea,42411,Stephen,0,0,0,11,0,0,0,10 Nov 15:00,0,0,43,0,Midfielder,0,0
0,-53,Dobbie,0,0,NEW(A) 2-1,Swansea,42412,Stephen,0,0,0,12,0,0,0,17 Nov 15:00,0,0,43,0,Midfielder,0,0
0,-127,Dobbie,0,0,LIV(H) 0-0,Swansea,42413,Stephen,0,0,0,13,0,0,0,25 Nov 13:30,0,0,43,0,Midfielder,0,0
0,-57,Dobbie,0,0,WBA(H) 3-1,Swansea,42414,Stephen,0,0,0,14,0,0,0,28 Nov 19:45,0,0,43,0,Midfielder,0,0
0,-77,Dobbie,0,0,ARS(A) 2-0,Swansea,42415,Stephen,0,0,0,15,0,0,0,01 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-116,Dobbie,0,0,NOR(H) 3-4,Swansea,42416,Stephen,0,0,0,16,0,0,0,08 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-62,Dobbie,0,0,TOT(A) 0-1,Swansea,42417,Stephen,0,0,0,17,0,0,0,16 Dec 13:30,0,0,43,0,Midfielder,0,0
0,-50,Dobbie,0,0,MUN(H) 1-1,Swansea,42418,Stephen,0,0,0,18,0,0,0,23 Dec 13:30,0,0,43,0,Midfielder,0,0
0,-32,Dobbie,0,0,RDG(A) 0-0,Swansea,42419,Stephen,0,0,0,19,0,0,0,26 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-43,Dobbie,0,0,FUL(A) 2-1,Swansea,42420,Stephen,0,0,0,20,0,0,0,29 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-25,Dobbie,0,0,AVL(H) 2-2,Swansea,42421,Stephen,0,0,0,21,0,0,0,01 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-103,Dobbie,0,0,EVE(A) 0-0,Swansea,42422,Stephen,0,0,0,22,0,0,0,12 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-43,Dobbie,0,0,STK(H) 3-1,Swansea,42423,Stephen,0,0,0,23,0,0,0,19 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-49,Dobbie,0,0,SUN(A) 0-0,Swansea,42424,Stephen,0,0,0,24,0,0,0,29 Jan 19:45,0,0,43,0,Midfielder,0,0
0,-24,Dobbie,0,0,WHU(A) 0-1,Swansea,42425,Stephen,0,0,0,25,0,0,0,02 Feb 15:00,0,0,43,0,Midfielder,0,0
0,-20,Dobbie,0,0,LIV(A) 0-5,Swansea,42426,Stephen,0,0,0,26,0,0,0,17 Feb 15:00,0,0,43,0,Midfielder,0,0
0,-13,Dobbie,0,0,NEW(H) 1-0,Swansea,42428,Stephen,0,0,0,28,0,0,0,02 Mar 15:00,0,0,43,0,Midfielder,0,0
0,-7,Dobbie,0,0,WBA(A) 1-2,Swansea,42429,Stephen,0,0,0,29,0,0,0,09 Mar 15:00,0,0,43,0,Midfielder,0,0
0,-5,Dobbie,0,0,ARS(H) 0-2,Swansea,42430,Stephen,0,0,0,30,0,0,0,16 Mar 15:00,0,0,43,0,Midfielder,0,0
0,-5,Dobbie,0,0,TOT(H) 1-2,Swansea,42431,Stephen,0,0,0,31,0,0,0,30 Mar 15:00,0,0,43,0,Midfielder,0,0
0,-2,Dobbie,0,0,NOR(A) 2-2,Swansea,42432,Stephen,0,0,0,32,0,0,0,06 Apr 15:00,0,0,43,0,Midfielder,0,0
0,-6,Dobbie,0,0,SOU(H) 0-0,Swansea,42434,Stephen,0,0,0,34,0,0,0,20 Apr 15:00,0,0,43,0,Midfielder,0,0
0,-6,Dobbie,0,0,CHE(A) 0-2,Swansea,42435,Stephen,0,0,0,35,0,0,0,28 Apr 15:00,0,0,43,0,Midfielder,0,0
0,-6,Dobbie,0,0,WIG(A) 3-2,Swansea,42436,Stephen,0,0,0,36,0,0,0,07 May 19:45,0,0,43,0,Midfielder,0,0
0,-3,Dobbie,0,0,MUN(A) 1-2,Swansea,42437,Stephen,0,0,0,37,0,0,0,12 May 16:00,0,0,43,0,Midfielder,0,0
0,-2,Dobbie,0,0,FUL(H) 0-3,Swansea,42438,Stephen,0,0,0,38,0,0,0,19 May 16:00,0,0,43,0,Midfielder,0,0
0,0,Lucas,0,0,QPR(A) 5-0,Swansea,4251,Lee,0,0,0,1,0,0,0,18 Aug 15:00,0,0,45,0,Midfielder,0,0
0,-207,Lucas,0,0,WHU(H) 3-0,Swansea,4252,Lee,0,0,0,2,0,0,0,25 Aug 12:45,0,0,45,0,Midfielder,0,0
0,-173,Lucas,0,0,SUN(H) 2-2,Swansea,4253,Lee,0,0,0,3,0,0,0,01 Sep 15:00,0,0,44,0,Midfielder,0,0
0,-141,Lucas,0,0,AVL(A) 0-2,Swansea,4254,Lee,0,0,0,4,0,0,0,15 Sep 15:00,0,0,44,0,Midfielder,0,0
0,-71,Lucas,0,0,EVE(H) 0-3,Swansea,4255,Lee,0,0,0,5,0,0,0,22 Sep 12:45,0,0,44,0,Midfielder,0,0
0,-76,Lucas,0,0,STK(A) 0-2,Swansea,4256,Lee,0,0,0,6,0,0,0,29 Sep 15:00,0,0,44,0,Midfielder,0,0
0,-55,Lucas,0,0,RDG(H) 2-2,Swansea,4257,Lee,0,0,0,7,0,0,0,06 Oct 15:00,0,0,44,0,Midfielder,0,0
0,63,Lucas,0,0,WIG(H) 2-1,Swansea,4258,Lee,0,0,0,8,0,0,0,20 Oct 15:00,0,0,43,0,Midfielder,0,0
0,2,Lucas,0,0,MCI(A) 0-1,Swansea,4259,Lee,0,0,0,9,0,0,0,27 Oct 17:30,0,0,43,0,Midfielder,0,0
0,1,Lucas,0,0,CHE(H) 1-1,Swansea,42510,Lee,0,0,0,10,0,0,0,03 Nov 15:00,0,0,43,0,Midfielder,0,0
0,13,Lucas,0,0,SOU(A) 1-1,Swansea,42511,Lee,0,0,0,11,0,0,0,10 Nov 15:00,0,0,43,0,Midfielder,0,0
0,-16,Lucas,0,0,NEW(A) 2-1,Swansea,42512,Lee,0,0,0,12,0,0,0,17 Nov 15:00,0,0,43,0,Midfielder,0,0
0,-30,Lucas,0,0,LIV(H) 0-0,Swansea,42513,Lee,0,0,0,13,0,0,0,25 Nov 13:30,0,0,43,0,Midfielder,0,0
0,-15,Lucas,0,0,WBA(H) 3-1,Swansea,42514,Lee,0,0,0,14,0,0,0,28 Nov 19:45,0,0,43,0,Midfielder,0,0
0,-13,Lucas,0,0,ARS(A) 2-0,Swansea,42515,Lee,0,0,0,15,0,0,0,01 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-31,Lucas,0,0,NOR(H) 3-4,Swansea,42516,Lee,0,0,0,16,0,0,0,08 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-16,Lucas,0,0,TOT(A) 0-1,Swansea,42517,Lee,0,0,0,17,0,0,0,16 Dec 13:30,0,0,43,0,Midfielder,0,0
0,-13,Lucas,0,0,MUN(H) 1-1,Swansea,42518,Lee,0,0,0,18,0,0,0,23 Dec 13:30,0,0,43,0,Midfielder,0,0
0,-22,Lucas,0,0,RDG(A) 0-0,Swansea,42519,Lee,0,0,0,19,0,0,0,26 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-10,Lucas,0,0,FUL(A) 2-1,Swansea,42520,Lee,0,0,0,20,0,0,0,29 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-2,Lucas,0,0,AVL(H) 2-2,Swansea,42521,Lee,0,0,0,21,0,0,0,01 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-14,Lucas,0,0,EVE(A) 0-0,Swansea,42522,Lee,0,0,0,22,0,0,0,12 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-27,Lucas,0,0,STK(H) 3-1,Swansea,42523,Lee,0,0,0,23,0,0,0,19 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-27,Lucas,0,0,SUN(A) 0-0,Swansea,42524,Lee,0,0,0,24,0,0,0,29 Jan 19:45,0,0,43,0,Midfielder,0,0
0,-10,Lucas,0,0,WHU(A) 0-1,Swansea,42525,Lee,0,0,0,25,0,0,0,02 Feb 15:00,0,0,43,0,Midfielder,0,0
0,-1,Lucas,0,0,LIV(A) 0-5,Swansea,42526,Lee,0,0,0,26,0,0,0,17 Feb 15:00,0,0,43,0,Midfielder,0,0
0,1,Lucas,0,0,NEW(H) 1-0,Swansea,42528,Lee,0,0,0,28,0,0,0,02 Mar 15:00,0,0,43,0,Midfielder,0,0
0,7,Lucas,0,0,WBA(A) 1-2,Swansea,42529,Lee,0,0,0,29,0,0,0,09 Mar 15:00,0,0,43,0,Midfielder,0,0
0,15,Lucas,0,0,ARS(H) 0-2,Swansea,42530,Lee,0,0,0,30,0,0,0,16 Mar 15:00,0,0,43,0,Midfielder,0,0
0,3,Lucas,0,0,TOT(H) 1-2,Swansea,42531,Lee,0,0,0,31,0,0,0,30 Mar 15:00,0,0,43,0,Midfielder,0,0
0,-12,Lucas,0,0,NOR(A) 2-2,Swansea,42532,Lee,0,0,0,32,0,0,0,06 Apr 15:00,0,0,43,0,Midfielder,0,0
0,-1,Lucas,0,0,SOU(H) 0-0,Swansea,42534,Lee,0,0,0,34,0,0,0,20 Apr 15:00,0,0,43,0,Midfielder,0,0
0,3,Lucas,0,0,CHE(A) 0-2,Swansea,42535,Lee,0,0,0,35,0,0,0,28 Apr 15:00,0,0,43,0,Midfielder,0,0
0,-4,Lucas,0,0,WIG(A) 3-2,Swansea,42536,Lee,0,0,0,36,0,0,0,07 May 19:45,0,0,43,0,Midfielder,0,0
0,11,Lucas,0,0,MUN(A) 1-2,Swansea,42537,Lee,0,0,0,37,0,0,0,12 May 16:00,0,0,43,0,Midfielder,0,0
0,8,Lucas,0,0,FUL(H) 0-3,Swansea,42538,Lee,0,0,0,38,0,0,0,19 May 16:00,0,0,43,0,Midfielder,0,0
0,0,Edwards,0,0,QPR(A) 5-0,Swansea,4261,Gwion,0,0,0,1,0,0,0,18 Aug 15:00,0,0,45,0,Midfielder,0,0
0,-55,Edwards,0,0,WHU(H) 3-0,Swansea,4262,Gwion,0,0,0,2,0,0,0,25 Aug 12:45,0,0,45,0,Midfielder,0,0
0,-84,Edwards,0,0,SUN(H) 2-2,Swansea,4263,Gwion,0,0,0,3,0,0,0,01 Sep 15:00,0,0,45,0,Midfielder,0,0
0,-36,Edwards,0,0,AVL(A) 0-2,Swansea,4264,Gwion,0,0,0,4,0,0,0,15 Sep 15:00,0,0,44,0,Midfielder,0,0
0,-13,Edwards,0,0,EVE(H) 0-3,Swansea,4265,Gwion,0,0,0,5,0,0,0,22 Sep 12:45,0,0,44,0,Midfielder,0,0
0,-17,Edwards,0,0,STK(A) 0-2,Swansea,4266,Gwion,0,0,0,6,0,0,0,29 Sep 15:00,0,0,44,0,Midfielder,0,0
0,-5,Edwards,0,0,RDG(H) 2-2,Swansea,4267,Gwion,0,0,0,7,0,0,0,06 Oct 15:00,0,0,44,0,Midfielder,0,0
0,7,Edwards,0,0,WIG(H) 2-1,Swansea,4268,Gwion,0,0,0,8,0,0,0,20 Oct 15:00,0,0,44,0,Midfielder,0,0
0,-17,Edwards,0,0,MCI(A) 0-1,Swansea,4269,Gwion,0,0,0,9,0,0,0,27 Oct 17:30,0,0,44,0,Midfielder,0,0
0,-15,Edwards,0,0,CHE(H) 1-1,Swansea,42610,Gwion,0,0,0,10,0,0,0,03 Nov 15:00,0,0,44,0,Midfielder,0,0
0,5,Edwards,0,0,SOU(A) 1-1,Swansea,42611,Gwion,0,0,0,11,0,0,0,10 Nov 15:00,0,0,43,0,Midfielder,0,0
0,5,Edwards,0,0,NEW(A) 2-1,Swansea,42612,Gwion,0,0,0,12,0,0,0,17 Nov 15:00,0,0,43,0,Midfielder,0,0
0,9,Edwards,0,0,LIV(H) 0-0,Swansea,42613,Gwion,0,0,0,13,0,0,0,25 Nov 13:30,0,0,43,0,Midfielder,0,0
0,6,Edwards,0,0,WBA(H) 3-1,Swansea,42614,Gwion,0,0,0,14,0,0,0,28 Nov 19:45,0,0,43,0,Midfielder,0,0
0,-4,Edwards,0,0,ARS(A) 2-0,Swansea,42615,Gwion,0,0,0,15,0,0,0,01 Dec 15:00,0,0,43,0,Midfielder,0,0
0,3,Edwards,0,0,NOR(H) 3-4,Swansea,42616,Gwion,0,0,0,16,0,0,0,08 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-12,Edwards,0,0,TOT(A) 0-1,Swansea,42617,Gwion,0,0,0,17,0,0,0,16 Dec 13:30,0,0,43,0,Midfielder,0,0
0,-15,Edwards,0,0,MUN(H) 1-1,Swansea,42618,Gwion,0,0,0,18,0,0,0,23 Dec 13:30,0,0,43,0,Midfielder,0,0
0,1,Edwards,0,0,RDG(A) 0-0,Swansea,42619,Gwion,0,0,0,19,0,0,0,26 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-13,Edwards,0,0,FUL(A) 2-1,Swansea,42620,Gwion,0,0,0,20,0,0,0,29 Dec 15:00,0,0,43,0,Midfielder,0,0
0,-6,Edwards,0,0,AVL(H) 2-2,Swansea,42621,Gwion,0,0,0,21,0,0,0,01 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-26,Edwards,0,0,EVE(A) 0-0,Swansea,42622,Gwion,0,0,0,22,0,0,0,12 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-11,Edwards,0,0,STK(H) 3-1,Swansea,42623,Gwion,0,0,0,23,0,0,0,19 Jan 15:00,0,0,43,0,Midfielder,0,0
0,-9,Edwards,0,0,SUN(A) 0-0,Swansea,42624,Gwion,0,0,0,24,0,0,0,29 Jan 19:45,0,0,43,0,Midfielder,0,0
0,2,Edwards,0,0,WHU(A) 0-1,Swansea,42625,Gwion,0,0,0,25,0,0,0,02 Feb 15:00,0,0,43,0,Midfielder,0,0
0,-2,Edwards,0,0,LIV(A) 0-5,Swansea,42626,Gwion,0,0,0,26,0,0,0,17 Feb 15:00,0,0,43,0,Midfielder,0,0
0,5,Edwards,0,0,NEW(H) 1-0,Swansea,42628,Gwion,0,0,0,28,0,0,0,02 Mar 15:00,0,0,43,0,Midfielder,0,0
0,6,Edwards,0,0,WBA(A) 1-2,Swansea,42629,Gwion,0,0,0,29,0,0,0,09 Mar 15:00,0,0,43,0,Midfielder,0,0
0,5,Edwards,0,0,ARS(H) 0-2,Swansea,42630,Gwion,0,0,0,30,0,0,0,16 Mar 15:00,0,0,43,0,Midfielder,0,0
0,9,Edwards,0,0,TOT(H) 1-2,Swansea,42631,Gwion,0,0,0,31,0,0,0,30 Mar 15:00,0,0,43,0,Midfielder,0,0
0,3,Edwards,0,0,NOR(A) 2-2,Swansea,42632,Gwion,0,0,0,32,0,0,0,06 Apr 15:00,0,0,43,0,Midfielder,0,0
0,8,Edwards,0,0,SOU(H) 0-0,Swansea,42634,Gwion,0,0,0,34,0,0,0,20 Apr 15:00,0,0,43,0,Midfielder,0,0
0,9,Edwards,0,0,CHE(A) 0-2,Swansea,42635,Gwion,0,0,0,35,0,0,0,28 Apr 15:00,0,0,43,0,Midfielder,0,0
0,4,Edwards,0,0,WIG(A) 3-2,Swansea,42636,Gwion,0,0,0,36,0,0,0,07 May 19:45,0,0,43,0,Midfielder,0,0
0,17,Edwards,0,0,MUN(A) 1-2,Swansea,42637,Gwion,0,0,0,37,0,0,0,12 May 16:00,0,0,43,0,Midfielder,0,0
0,8,Edwards,0,0,FUL(H) 0-3,Swansea,42638,Gwion,0,0,0,38,0,0,0,19 May 16:00,0,0,43,0,Midfielder,0,0
1,0,De Guzman,0,0,QPR(A) 5-0,Swansea,4271,Jonathan,0,69,16,1,0,1,0,18 Aug 15:00,0,0,60,2,Midfielder,0,0
0,-355,De Guzman,0,0,WHU(H) 3-0,Swansea,4272,Jonathan,0,74,15,2,0,1,0,25 Aug 12:45,0,0,60,3,Midfielder,0,0
0,-931,De Guzman,2,0,SUN(H) 2-2,Swansea,4273,Jonathan,0,90,18,3,0,0,1,01 Sep 15:00,0,0,60,5,Midfielder,0,0
0,-288,De Guzman,2,0,AVL(A) 0-2,Swansea,4274,Jonathan,0,90,6,4,0,0,0,15 Sep 15:00,0,0,60,2,Midfielder,0,0
0,-702,De Guzman,3,0,EVE(H) 0-3,Swansea,4275,Jonathan,0,90,-3,5,0,0,0,22 Sep 12:45,0,0,59,2,Midfielder,0,0
0,-547,De Guzman,0,0,STK(A) 0-2,Swansea,4276,Jonathan,0,0,0,6,0,0,0,29 Sep 15:00,0,0,59,0,Midfielder,0,0
0,-553,De Guzman,0,0,RDG(H) 2-2,Swansea,4277,Jonathan,0,5,-7,7,0,0,0,06 Oct 15:00,0,0,58,1,Midfielder,0,0
0,-483,De Guzman,1,0,WIG(H) 2-1,Swansea,4278,Jonathan,0,82,34,8,3,0,2,20 Oct 15:00,0,0,57,11,Midfielder,0,0
0,338,De Guzman,1,0,MCI(A) 0-1,Swansea,4279,Jonathan,0,90,0,9,0,0,0,27 Oct 17:30,0,0,57,2,Midfielder,0,0
1,394,De Guzman,1,0,CHE(H) 1-1,Swansea,42710,Jonathan,0,90,9,10,0,0,0,03 Nov 15:00,0,0,57,1,Midfielder,0,0
0,589,De Guzman,1,0,SOU(A) 1-1,Swansea,42711,Jonathan,0,85,7,11,0,0,0,10 Nov 15:00,0,0,57,2,Midfielder,0,0
0,-115,De Guzman,1,0,NEW(A) 2-1,Swansea,42712,Jonathan,0,90,32,12,2,0,0,17 Nov 15:00,0,0,57,9,Midfielder,0,1
